url_key,name,description,categories_slug,status,sku,weight,inventory_sources,inventories,price,tax_category_id,images,meta_title,meta_description,new,featured,visible_individually,cost,width,height,depth,type,attribute_family_name,guest_checkout,meta_keywords,short_description,special_price,special_price_from,special_price_to,color,material,size,"product type",pattern,gender,"package contains",model,style,user_id,country,delivery_charge
Generic-Printed-Ceramic-Coffee-Mug-1-Pieces-White-11oz-PID29470,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-IHopeUrDayBiceps_C,435,default,25,228,,"https://live.staticflickr.com/65535/50097061256_6d276ec48e_o_d.jpg,https://live.staticflickr.com/65535/50097060561_618e421fa0_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,Ceramic,"11 Oz",,,,,,,1,IN,0
Green-Decorative-Radium-Wall-Sticker-PID31518,"Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 18X39cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",home_accessories,1,BSB32DYYYK-NG-388,120,default,50,182,,"https://live.staticflickr.com/65535/50749929203_a01dc8a820_o_d.jpg,https://live.staticflickr.com/65535/50750672011_8e856e9dd4_o_d.jpg,https://live.staticflickr.com/65535/50750774132_e2ac8f3e56_o_d.jpg,https://live.staticflickr.com/65535/50750774147_dc62f743fd_o_d.jpg","Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 18X39cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",0,0,1,,,,,simple,Default,1,,"Green Decorative Radium Wall Sticker ",,,,Green,Vinyl,"Finished OutPut Size: 18X39cm",,,,,,,1,IN,0
Generic-Multicolor-Shree-Umiya-Mataji-Night-Lamp-Screwless-PID33566,"Generic Multicolor Shree Umiya Mataji Night Lamp (Screwless)","Multicolor Shree Umiya Mataji Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",night_lamps,1,BSL3YYY1,150,default,100,129,,"https://live.staticflickr.com/65535/50903244863_036263c31e_o_d.jpg,https://live.staticflickr.com/65535/50904068887_a3e086bb0e_o_d.jpg,https://live.staticflickr.com/65535/50904068852_5e4b793607_o_d.jpg,https://live.staticflickr.com/65535/50903946506_1bd98ae1db_o_d.jpg,https://live.staticflickr.com/65535/50903244838_b6ac622f5d_o_d.jpg","Generic Multicolor Shree Umiya Mataji Night Lamp (Screwless)","Multicolor Shree Umiya Mataji Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Shree Umiya Mataji Night Lamp",,,,Multicolor,,,,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-King-Size-228X254Cm-with-2-Pillow-Covers-Color-Multi-Color-Material-Cotton-PID36126,"Generic Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB46BEDJYYYC_90,880,default,19,623,,"https://live.staticflickr.com/65535/51336575349_4c96a124c0_o_d.jpg,https://live.staticflickr.com/65535/51336850145_d9c797059c_o_d.jpg","Generic Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet ",,,,"Multi color",Cotton,,,,,"1 Double Bedsheet With 2 Pillow Covers",,,1,IN,0
Generic-Spray-Water-Bottle-Color-Assorted-PID37662,"Generic Spray Water Bottle (Color: Assorted)","Spray Water Bottle<br>convenient design enable you to bring it everywhere with you, and the wide-mouth design allows you to clean it effortless and put in ice cubes.<br>There is a strap holding the cap and the bottle to prevent lost of the cap and also allows you to hang it up.<br>Keep yourself hydrated. Aqua helps to sustain your body cell structure and metabolism, as well as keeping your eyes, mouth and nose moisturized, which keeps you fresh all day<br>where you are, in school, library, office, at home; no matter what you are doing, in the gym, walking, jogging, cycling, playing football, basketball, climbing, swimming, outdoor or in door",kitchenware,1,BSCHNKH1612,162,default,1,218,,"https://live.staticflickr.com/65535/51686135121_2d96cb6176_o_d.jpg,https://live.staticflickr.com/65535/51687037475_ba712897a9_o_d.jpg,https://live.staticflickr.com/65535/51687037635_b551ff66b8_o_d.jpg","Generic Spray Water Bottle (Color: Assorted)","Spray Water Bottle<br>convenient design enable you to bring it everywhere with you, and the wide-mouth design allows you to clean it effortless and put in ice cubes.<br>There is a strap holding the cap and the bottle to prevent lost of the cap and also allows you to hang it up.<br>Keep yourself hydrated. Aqua helps to sustain your body cell structure and metabolism, as well as keeping your eyes, mouth and nose moisturized, which keeps you fresh all day<br>where you are, in school, library, office, at home; no matter what you are doing, in the gym, walking, jogging, cycling, playing football, basketball, climbing, swimming, outdoor or in door",0,0,1,,,,,simple,Default,1,,"Spray Water Bottle",,,,Assorted,,,"Kitchen Accessories",,Unisex,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Multi-Color-PID38430,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BEPYYYATTA_YELLOW_H24,750,default,50,488,,"https://live.staticflickr.com/65535/51829861493_15fbb51cc5_o_d.jpg,https://live.staticflickr.com/65535/51828790847_6a88b1f7df_o_d.jpg,https://live.staticflickr.com/65535/51830467975_c208e8a882_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)",,,,"Multi color",Cotton,"Bedsheet: 215X240cm, Pillows: 43x69cm",,,,,,,1,IN,0
Generic-Artificial-Flower-Creeper-Hanging-Rose-Garland-For-Home-Decoration-Color-Cream-Material-Silk-Polyester-PID38686,"Generic Artificial Flower Creeper Hanging Rose Garland For Home Decoration (Color: Cream, Material: Silk Polyester)","Artificial Flower Creeper Hanging Rose Garland For Home Decoration<br>Color: Cream, <br>Material: Silk Polyester<br>Type: Flower-Creeper, <br>Length: 7.5 Feet<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",home_accessories,1,"BSB21HDSYYYmallrosecreeper_ Champagne",100,default,25,397,,"https://live.staticflickr.com/65535/51854006214_f32bc1f744_o_d.jpg,https://live.staticflickr.com/65535/51854342125_7daa0446c0_o_d.jpg,https://live.staticflickr.com/65535/51853760903_9c461ce273_o_d.jpg,https://live.staticflickr.com/65535/51854342140_023771e415_o_d.jpg","Generic Artificial Flower Creeper Hanging Rose Garland For Home Decoration (Color: Cream, Material: Silk Polyester)","Artificial Flower Creeper Hanging Rose Garland For Home Decoration<br>Color: Cream, <br>Material: Silk Polyester<br>Type: Flower-Creeper, <br>Length: 7.5 Feet<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",0,0,1,,,,,simple,Default,1,,"Artificial Flower Creeper Hanging Rose Garland For Home Decoration",,,,Cream,"Silk Polyester","7.5 Feet",,,,,,,1,IN,0
Generic-Pack-Of-3-Eiffel-Tower-One-Side-Printed-Rectangle-Designer-Keychain-Golden-PID38942,"Generic Pack Of 3_ Eiffel Tower One Side Printed Rectangle Designer Keychain (Golden)","Generic Pack Of 3_ Eiffel Tower One Side Printed Rectangle Designer Keychain<br>Color: Golden, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",keychain_holders,1,BSCKEY1002,35,default,50,156,,"https://live.staticflickr.com/65535/51927865034_500e4c2279_o_d.jpg,https://live.staticflickr.com/65535/51928158710_31df82f629_o_d.jpg","Generic Pack Of 3_ Eiffel Tower One Side Printed Rectangle Designer Keychain (Golden)","Generic Pack Of 3_ Eiffel Tower One Side Printed Rectangle Designer Keychain<br>Color: Golden, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",0,0,1,,,,,simple,Default,1,,"Generic Pack Of 3_ Eiffel Tower One Side Printed Rectangle Designer Keychain",,,,Golden,"MDF Wooden",,,,,,,Rectangular,1,IN,0
Generic-Cotton-Single-Bedsheet-With-1-Pillow-Cover-Color-Multi-color-PID39710,"Generic Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)","Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)<br>Bedsheet:60X90 inches, <br>Pillows:17X27 inches <br>Thread Count:300<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB66HKBT_275_SS_070,750,default,49,425,,"https://live.staticflickr.com/65535/52028482218_3d0e1e9d52_o_d.jpg,https://live.staticflickr.com/65535/52028482218_3d0e1e9d52_o_d.jpg","Generic Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)","Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)<br>Bedsheet:60X90 inches, <br>Pillows:17X27 inches <br>Thread Count:300<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)",,,,"Multi color",Cotton,"Bedsheet:60X90, Pillows:17X27",,,,,,,1,IN,0
Generic-Printed-Ceramic-Coffee-Mug-1-Pieces-White-11oz-PID29471,"Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",mugs,1,BSB15MugMYYYug-ILikeYou1,435,default,25,228,,"https://live.staticflickr.com/65535/50097061221_e1cf2b356b_o_d.jpg,https://live.staticflickr.com/65535/50097060511_fe1bd4e44a_o_d.jpg","Generic Printed Ceramic Coffee Mug - 1 Pieces, White, 11oz","Can be used as a coffee mug (Hot and  Cold).  <br>Ideal Gift for any occasion. <br>Quantity: 1pc, <br> Material: Ceramic, <br> Color: White,  <br>Size: 11 oz., <br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Can be used as a coffee mug (Hot and  Cold).  ",,,,White,Ceramic,"11 Oz",,,,,,,1,IN,0
Green-Decorative-Radium-Wall-Sticker-PID31519,"Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 82X34cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",home_accessories,1,BSB32DYYYK-NG-389,120,default,50,182,,"https://live.staticflickr.com/65535/50750671966_4f075c84ac_o_d.jpg,https://live.staticflickr.com/65535/50750671886_1b91e56980_o_d.jpg,https://live.staticflickr.com/65535/50750774012_4aa385e5e8_o_d.jpg,https://live.staticflickr.com/65535/50749929038_80682c6bd6_o_d.jpg","Generic Green Decorative Radium Wall Sticker","Green Decorative Radium Wall Sticker <br> Color: Green,  <br> Material: Vinyl ,  <br> Installetion Type:  Peel And Stick ,  <br>Finished OutPut Size: 82X34cm <br>Decorative Green Vinyl Wall Sticker<br>Relaxing and Calming Light Source  avoid the use of electric night  lights or opening of the blinds that allow for disturbing light and noises.",0,0,1,,,,,simple,Default,1,,"Green Decorative Radium Wall Sticker ",,,,Green,Vinyl,"Finished OutPut Size: 82X34cm",,,,,,,1,IN,0
Generic-Multicolor-Gayatri-Mantra-Night-Lamp-Screwless-PID33567,"Generic Multicolor Gayatri Mantra Night Lamp (Screwless)","Multicolor Gayatri Mantra Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",night_lamps,1,BSL3YYY3,150,default,100,129,,"https://live.staticflickr.com/65535/50903249663_68677d97cc_o_d.jpg,https://live.staticflickr.com/65535/50903951661_9da6b14831_o_d.jpg,https://live.staticflickr.com/65535/50903951286_4864bc4f0f_o_d.jpg,https://live.staticflickr.com/65535/50903951641_8f3eb27c58_o_d.jpg,https://live.staticflickr.com/65535/50903249653_05080b4ff2_o_d.jpg","Generic Multicolor Gayatri Mantra Night Lamp (Screwless)","Multicolor Gayatri Mantra Night Lamp<br>Color: Multi Color, <br>Power Source: AC Adapter<br>Extremely cool and 3D illusion, Design is Laser engraved on 4 mm thick Acrylic glass.<br>Ideal for living room, bedroom,birthday gift, bars, shop, coffee shop, hotel etc<br>Low energy consumption.<br> Made of safety material .<br>No foul odors or chemically powder coatings.",0,0,1,,,,,simple,Default,1,,"Multicolor Gayatri Mantra Night Lamp",,,,Multicolor,,,,,,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-King-Size-228X254Cm-with-2-Pillow-Covers-Color-Multi-Color-Material-Cotton-PID36127,"Generic Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB46BEDJYYYC_91,880,default,42,623,,"https://live.staticflickr.com/65535/51336063833_b494416794_o_d.jpg,https://live.staticflickr.com/65535/51336063803_e66f6c25bf_o_d.jpg","Generic Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Double Bed Sheet ",,,,"Multi color",Cotton,,,,,"1 Double Bedsheet With 2 Pillow Covers",,,1,IN,0
Generic-Pack-Of-3-Multipurpose-Plastic-Kitchen-Sink-Organizer-Corner-Tray-Color-Assorted-PID37663,"Generic Pack Of_3 Multipurpose Plastic Kitchen Sink Organizer Corner Tray (Color: Assorted)","Pack Of_3 Multipurpose Plastic Kitchen Sink Organizer Corner Tray<br>Organize Your Kitchen Sink Area With this Stand Perfectly Crafted For Kitchen Sink Area.<br>Very Innovative Design to Store All Daily Needs For Sink Work Like Dishwasher Liquid, Brush, Cloth, Soap, Sponge Etc.<br>The main body of the unit provides ample space for storing liquid bottle and brush.<br>Self Draining: Caddies self drainer designed so excess water and soap will drain into kitchen sink and not accumulate in the bottom like a sink saddle holder.",kitchenware,1,BSCHNKH1613,285,default,3,140,,"https://live.staticflickr.com/65535/51686820754_ddc63883d8_o_d.jpg,https://live.staticflickr.com/65535/51685350012_6f3e429d33_o_d.jpg,https://live.staticflickr.com/65535/51687037245_83cb04be08_o_d.jpg","Generic Pack Of_3 Multipurpose Plastic Kitchen Sink Organizer Corner Tray (Color: Assorted)","Pack Of_3 Multipurpose Plastic Kitchen Sink Organizer Corner Tray<br>Organize Your Kitchen Sink Area With this Stand Perfectly Crafted For Kitchen Sink Area.<br>Very Innovative Design to Store All Daily Needs For Sink Work Like Dishwasher Liquid, Brush, Cloth, Soap, Sponge Etc.<br>The main body of the unit provides ample space for storing liquid bottle and brush.<br>Self Draining: Caddies self drainer designed so excess water and soap will drain into kitchen sink and not accumulate in the bottom like a sink saddle holder.",0,0,1,,,,,simple,Default,1,,"Pack Of_3 Multipurpose Plastic Kitchen Sink Organizer Corner Tray",,,,Assorted,,,"Kitchen Accessories",,Unisex,,,,1,IN,0
Generic-Cotton-Double-Bed-Sheet-with-2-Pillow-Covers-Color-Multi-Color-PID38431,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BS42BERYYYING_BLUE_H24,750,default,50,488,,"https://live.staticflickr.com/65535/51828794422_11a042216d_o_d.jpg,https://live.staticflickr.com/65535/51830471450_3196f90aae_o_d.jpg,https://live.staticflickr.com/65535/51830471490_5ea1be733c_o_d.jpg","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)","Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)<br>Bedsheet: 215x240cm, <br>Pillows: 43x69 cm<br>Thread Count: 160<br>Wash care: Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Generic Cotton Double Bed Sheet with 2 Pillow Covers (Color: Multi Color)",,,,"Multi color",Cotton,"Bedsheet: 215X240cm, Pillows: 43x69cm",,,,,,,1,IN,0
Generic-Artificial-Darkpink-Rose-Vine-Flowers-Plants-Artificial-Flower-Creeper-Hanging-Rose-For-Home-Decoration-Color-DarkPink-Material-Silk-Polyester-PID38687,"Generic Artificial Darkpink Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration (Color: DarkPink, Material: Silk Polyester)","Artificial Darkpink Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration<br>Color: Darkpink, <br>Material: Silk Polyester<br>Type: Flower-Creeper, <br>Length: 7.5 Feet<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",home_accessories,1,"BSB21HDSYYYmallrosecreeper_ Darkpink",100,default,25,397,,"https://live.staticflickr.com/65535/51854006154_79bb9dfece_o_d.jpg,https://live.staticflickr.com/65535/51854006194_e6f140665e_o_d.jpg,https://live.staticflickr.com/65535/51854006154_370b537ba0_o_d.jpg,https://live.staticflickr.com/65535/51854006164_e253a32023_o_d.jpg","Generic Artificial Darkpink Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration (Color: DarkPink, Material: Silk Polyester)","Artificial Darkpink Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration<br>Color: Darkpink, <br>Material: Silk Polyester<br>Type: Flower-Creeper, <br>Length: 7.5 Feet<br>Suitable For: A Great Choice For Decorating Weddings, Parties, Festivals, Homes, Gardens And Other Outdoor And Indoors Occasions, Ideal For Adding A Natural Touch To Your Decor",0,0,1,,,,,simple,Default,1,,"Artificial Darkpink Rose Vine Flowers Plants Artificial Flower Creeper Hanging Rose For Home Decoration",,,,Darkpink,"Silk Polyester","7.5 Feet",,,,,,,1,IN,0
Generic-Pack-Of-3-Baby-With-Cap-One-Side-Printed-Rectangle-Designer-Keychain-Yellow-PID38943,"Generic Pack Of 3_ Baby With Cap One Side Printed Rectangle Designer Keychain (Yellow)","Generic Pack Of 3_ Baby With Cap One Side Printed Rectangle Designer Keychain<br>Color: Yellow, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",keychain_holders,1,BSCKEY1003,35,default,50,156,,"https://live.staticflickr.com/65535/51927865039_9ee01d5b12_o_d.jpg,https://live.staticflickr.com/65535/51927522541_c5c03b9b5c_o_d.jpg","Generic Pack Of 3_ Baby With Cap One Side Printed Rectangle Designer Keychain (Yellow)","Generic Pack Of 3_ Baby With Cap One Side Printed Rectangle Designer Keychain<br>Color: Yellow, <br>Shape:Rectangular, <br>Material:MDF Wooden<br>Evergreen Gift For Any Occasion Or Without Occasion<br>Perfect gift for birthdays, anniversaries, wedding, house warming, for your loved ones, for your best friends, wedding anniversary, onam and suitable for all occasions",0,0,1,,,,,simple,Default,1,,"Generic Pack Of 3_ Baby With Cap One Side Printed Rectangle Designer Keychain",,,,Yellow,"MDF Wooden",,,,,,,Rectangular,1,IN,0
Generic-Cotton-Single-Bedsheet-With-1-Pillow-Cover-Color-Multi-color-PID39711,"Generic Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)","Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)<br>Bedsheet:60X90 inches, <br>Pillows:17X27 inches <br>Thread Count:300<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",home_furnishing,1,BSB66HKBT_275_SS_071,750,default,50,425,,"https://live.staticflickr.com/65535/52028956390_1b2e514305_o_d.jpg,https://live.staticflickr.com/65535/52028956390_1b2e514305_o_d.jpg","Generic Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)","Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)<br>Bedsheet:60X90 inches, <br>Pillows:17X27 inches <br>Thread Count:300<br>Wash care:Machine wash or Hand wash. Do not bleach, Do not tumble dry, Do not soak for long time.<br>Disclaimer:The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,simple,Default,1,,"Cotton Single Bedsheet With 1 Pillow Cover (Color:Multi color)",,,,"Multi color",Cotton,"Bedsheet:60X90, Pillows:17X27",,,,,,,1,IN,0
"Generic-Pack-Of-3-3-in-1-Led-Tap-Lights-Push-Night-Touch-Light,-Battery-Assorted-PID41247","Generic Pack Of_3_3 in 1 Led Tap Lights Push Night Touch Light, Battery (Assorted)","Generic Pack Of_3_3 in 1 Led Tap Lights Push Night Touch Light, Battery (Assorted)<br>• Easy to operate: It’s a light compact tap lights. With an ease of a tab, light turns ON. No cables required. Even it can be placed in children’s room so that they don’t get any harms while trying anything in curiosity.<br>• Battery powered, no wires required: each LED light is powered by 3 * 1.5V AAA batteries (not included). Suitable for lighting inside the car, shelving, workshops, home, kitchen, cabinets, closets and anywhere .<br>• Portable size for anywhere bring you brightness in dark night or in camper. Small size about 3 inch wide and ultra thin 0. 9 inch perfect for closet, under cabinet, hallway, stairs, car, sheds and storage<br>• Super bright use new led light technology, unparalleled brightness, can output 50 lm glare.",home_accessories,1,BSCHNKH1766,106,default,2,172,,"https://live.staticflickr.com/65535/52293797986_5bb8d34de7_o_d.jpg,https://live.staticflickr.com/65535/52293799048_b2db98f334_o_d.jpg,https://live.staticflickr.com/65535/52292811422_119b36fe63_o_d.jpg,https://live.staticflickr.com/65535/52294060339_3f576a8d44_o_d.jpg,https://live.staticflickr.com/65535/52293797971_b670ac8806_o_d.jpg,https://live.staticflickr.com/65535/52292811472_707717f071_o_d.jpg","Generic Pack Of_3_3 in 1 Led Tap Lights Push Night Touch Light, Battery (Assorted)","Generic Pack Of_3_3 in 1 Led Tap Lights Push Night Touch Light, Battery (Assorted)<br>• Easy to operate: It’s a light compact tap lights. With an ease of a tab, light turns ON. No cables required. Even it can be placed in children’s room so that they don’t get any harms while trying anything in curiosity.<br>• Battery powered, no wires required: each LED light is powered by 3 * 1.5V AAA batteries (not included). Suitable for lighting inside the car, shelving, workshops, home, kitchen, cabinets, closets and anywhere .<br>• Portable size for anywhere bring you brightness in dark night or in camper. Small size about 3 inch wide and ultra thin 0. 9 inch perfect for closet, under cabinet, hallway, stairs, car, sheds and storage<br>• Super bright use new led light technology, unparalleled brightness, can output 50 lm glare.",0,0,1,,,,,simple,Default,1,,"Generic Pack Of_3_3 in 1 Led Tap Lights Push Night Touch Light, Battery (Assorted)",,,,Assorted,,,,,Unisex,,"3 led push plastic touch lamp",,1,IN,0
